league,season,window,player_pos_grouped,player_region,age_group,is_free,market_val_amnt,transfer_fee_amnt,team_name,player_nation,transfer_fee_group,cluster
GB1,2009,s,Defender,South America,Prime (22-25),False,3465264.706972536,18800000.0,Manchester United,Ecuador,Expensive (7M+),1
GB1,2009,s,Forward,Africa,Young (≤21),False,1600000.0,4500000.0,Manchester United,Senegal,Medium (2-7M),1
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,400000.0,4000000.0,Manchester United,France,Medium (2-7M),1
GB1,2009,s,Forward,Western Europe,Experienced (26-29),True,688598.9329518102,0.0,Manchester United,England,Free,1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,9551320.72204396,9997403.708894877,Manchester United,England,Expensive (7M+),1
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,1927640.3516974647,20500000.0,Liverpool FC,England,Expensive (7M+),1
GB1,2009,s,Midfielder,Western Europe,Prime (22-25),False,8628861.27673592,20000000.0,Liverpool FC,Italy,Expensive (7M+),1
GB1,2009,s,Defender,Eastern Europe,Veteran (30+),False,2179986.3873770474,3000000.0,Liverpool FC,Greece,Medium (2-7M),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,4085759.263425753,3193924.608965108,Liverpool FC,Finland,Medium (2-7M),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,200000.0,9885339.017802227,Liverpool FC,Spain,Expensive (7M+),1
GB1,2009,s,Defender,Eastern Europe,Prime (22-25),False,300000.0,21000000.0,Chelsea FC,Russia,Expensive (7M+),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,2000000.0,7250000.0,Chelsea FC,England,Expensive (7M+),1
GB1,2009,s,Midfielder,Eastern Europe,Young (≤21),False,8000000.0,1750000.0,Chelsea FC,Serbia,Cheap (0-2M),1
GB1,2009,s,Goalkeeper,Western Europe,Prime (22-25),True,3865343.608568355,0.0,Chelsea FC,England,Free,1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,1000000.0,10967571.531773468,Chelsea FC,Netherlands,Expensive (7M+),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,3500000.0,13044329.145700935,Chelsea FC,Italy,Expensive (7M+),1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,6500000.0,10967571.531773468,Chelsea FC,Netherlands,Expensive (7M+),1
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,900000.0,12000000.0,Arsenal FC,Belgium,Expensive (7M+),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,6237539.875981249,6365201.466251612,Arsenal FC,England,Medium (2-7M),1
GB1,2009,s,Forward,Western Europe,Young (≤21),False,500000.0,6365201.466251612,Arsenal FC,England,Medium (2-7M),1
GB1,2009,s,Midfielder,Eastern Europe,Prime (22-25),False,750920.7874254484,10000000.0,Everton FC,Russia,Expensive (7M+),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,1787718.5836110737,6800000.0,Everton FC,Netherlands,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Veteran (30+),False,1097859.8662331786,6500000.0,Everton FC,France,Medium (2-7M),4
GB1,2009,s,Midfielder,Other,Prime (22-25),True,1206905.1911742028,0.0,Everton FC,United States,Free,4
GB1,2009,s,Defender,Other,Veteran (30+),False,658707.1503854556,4298499.753523052,Everton FC,Australia,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,5335710.430829676,6570359.156284891,Everton FC,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,2000000.0,6570359.156284891,Everton FC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,400000.0,5361605.408001875,Everton FC,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Prime (22-25),False,989332.2342109188,13000000.0,Aston Villa,England,Expensive (7M+),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,3500000.0,9500000.0,Aston Villa,England,Expensive (7M+),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,203432.26895766475,9000000.0,Aston Villa,England,Expensive (7M+),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,902338.4395785468,6800000.0,Aston Villa,Ireland,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,409651.2698251567,5700000.0,Aston Villa,Wales,Medium (2-7M),4
GB1,2009,s,Defender,Africa,Veteran (30+),False,1388241.6989882097,2900000.0,Aston Villa,Senegal,Medium (2-7M),4
GB1,2009,s,Goalkeeper,Western Europe,Veteran (30+),True,708806.2101092159,0.0,Aston Villa,England,Free,4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,4000000.0,6509493.517294252,Aston Villa,England,Medium (2-7M),4
GB1,2009,s,Defender,Other,Young (≤21),False,350000.0,2607802.604125178,Aston Villa,Australia,Medium (2-7M),4
GB1,2009,s,Goalkeeper,Western Europe,Young (≤21),False,1930490.5457821083,2454579.9805189376,Aston Villa,Ireland,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,1000000.0,6509493.517294252,Aston Villa,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Veteran (30+),False,725293.8984723471,4000000.0,Fulham FC,Ireland,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),False,64805.713733396886,2000000.0,Fulham FC,Norway,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Experienced (26-29),False,814153.0582223575,600000.0,Fulham FC,Sweden,Cheap (0-2M),4
GB1,2009,s,Midfielder,Africa,Prime (22-25),False,307009.9422178558,300000.0,Fulham FC,South Africa,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),True,1482465.385388127,0.0,Fulham FC,Ireland,Free,4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,200000.0,30000.0,Fulham FC,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,1924318.5704030448,1243363.7040018807,Fulham FC,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,1924318.5704030448,1243363.7040018807,Fulham FC,England,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Experienced (26-29),False,890828.7836506587,10500000.0,Tottenham Hotspur,England,Expensive (7M+),1
GB1,2009,s,Defender,Africa,Prime (22-25),False,250000.0,9300000.0,Tottenham Hotspur,Cameroon,Expensive (7M+),1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,1000000.0,5900000.0,Tottenham Hotspur,England,Medium (2-7M),1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,28000000.0,5900000.0,Tottenham Hotspur,England,Medium (2-7M),1
GB1,2009,s,Midfielder,Eastern Europe,Prime (22-25),False,2562949.687063071,2800000.0,Tottenham Hotspur,Croatia,Medium (2-7M),1
GB1,2009,s,Goalkeeper,Western Europe,Veteran (30+),True,914551.0869214166,0.0,Tottenham Hotspur,England,Free,1
GB1,2009,s,Goalkeeper,Western Europe,Young (≤21),False,700000.0,4974677.532579078,Tottenham Hotspur,Sweden,Medium (2-7M),1
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,4758506.302056004,6867850.477648712,Tottenham Hotspur,England,Medium (2-7M),1
GB1,2009,s,Defender,Africa,Young (≤21),False,4000000.0,4155972.799384711,Tottenham Hotspur,Sierra Leone,Medium (2-7M),1
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),False,200000.0,6800000.0,West Ham United,Italy,Medium (2-7M),4
GB1,2009,s,Defender,Eastern Europe,Experienced (26-29),False,126219.5719140174,3800000.0,West Ham United,Czech Republic,Medium (2-7M),4
GB1,2009,s,Defender,Africa,Experienced (26-29),False,347755.89661957294,3500000.0,West Ham United,DR Congo,Medium (2-7M),4
GB1,2009,s,Defender,Africa,Prime (22-25),False,450000.0,2700000.0,West Ham United,Morocco,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,400000.0,1200000.0,West Ham United,Switzerland,Cheap (0-2M),4
GB1,2009,s,Goalkeeper,Eastern Europe,Young (≤21),False,370393.5785454576,450000.0,West Ham United,Hungary,Cheap (0-2M),4
GB1,2009,s,Midfielder,Africa,Young (≤21),True,76610.83817312263,0.0,West Ham United,Nigeria,Free,4
GB1,2009,s,Forward,Other,Veteran (30+),True,450026.86939997535,0.0,West Ham United,Mexico,Free,4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,250000.0,5091655.69921937,West Ham United,England,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,4472162.687587565,4973726.870928064,West Ham United,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,75000.0,4093426.116128969,West Ham United,Ireland,Medium (2-7M),4
GB1,2009,s,Forward,South America,Prime (22-25),False,600000.0,29000000.0,Manchester City,Argentina,Expensive (7M+),1
GB1,2009,s,Forward,Africa,Prime (22-25),False,817430.4400477096,29000000.0,Manchester City,Togo,Expensive (7M+),1
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,87013.58220500463,27500000.0,Manchester City,England,Expensive (7M+),1
GB1,2009,s,Forward,South America,Experienced (26-29),False,250000.0,21200000.0,Manchester City,Paraguay,Expensive (7M+),1
GB1,2009,s,Defender,Other,Experienced (26-29),False,1292431.4333732282,18700000.0,Manchester City,Cote d'Ivoire,Expensive (7M+),1
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),False,465122.3731531368,13900000.0,Manchester City,England,Expensive (7M+),1
GB1,2009,s,Defender,South America,Veteran (30+),True,1165835.3382256655,0.0,Manchester City,Brazil,Free,1
GB1,2009,s,Goalkeeper,Western Europe,Experienced (26-29),True,2103382.419995132,0.0,Manchester City,England,Free,1
GB1,2009,s,Defender,Western Europe,Young (≤21),False,3971202.503765632,11973989.922204273,Manchester City,England,Expensive (7M+),1
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,3000000.0,5100000.0,Wigan Athletic,Ireland,Medium (2-7M),4
GB1,2009,s,Midfielder,Africa,Prime (22-25),False,1200000.0,3000000.0,Wigan Athletic,Senegal,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Prime (22-25),False,300000.0,2450000.0,Wigan Athletic,Spain,Medium (2-7M),4
GB1,2009,s,Forward,Other,Veteran (30+),False,372976.0863758842,2300000.0,Wigan Athletic,Trinidad and Tobago,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,606234.1545176139,800000.0,Wigan Athletic,Spain,Cheap (0-2M),4
GB1,2009,s,Midfielder,Other,Prime (22-25),False,679659.3811773268,3669566.41812436,Wigan Athletic,Honduras,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,50000.0,1872104.50215362,Wigan Athletic,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,1835813.6625778207,7000000.0,Stoke City,Germany,Medium (2-7M),4
GB1,2009,s,Forward,Eastern Europe,Experienced (26-29),False,935583.9678314384,5700000.0,Stoke City,Turkey,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),False,714736.851570895,3500000.0,Stoke City,England,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,467804.76914690033,3100000.0,Stoke City,Wales,Medium (2-7M),4
GB1,2009,s,Midfielder,South America,Young (≤21),False,100000.0,3000000.0,Stoke City,Uruguay,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),True,300000.0,0.0,Stoke City,Northern Ireland,Free,4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),True,1200000.0,0.0,Stoke City,England,Free,4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,2176659.995776525,2653755.6619650857,Stoke City,England,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,542357.6696102822,4700000.0,Bolton Wanderers,England,Medium (2-7M),4
GB1,2009,s,Forward,Other,Young (≤21),False,650000.0,2500000.0,Bolton Wanderers,"Korea, South",Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,597298.9792771181,2400000.0,Bolton Wanderers,Wales,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,400000.0,1200000.0,Bolton Wanderers,Ireland,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),True,845074.020639398,0.0,Bolton Wanderers,England,Free,4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,150000.0,1808689.5341912983,Bolton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,150000.0,1808689.5341912983,Bolton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,350000.0,1580291.7096808425,Bolton Wanderers,Scotland,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,1000000.0,1623535.2127910214,Bolton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Africa,Prime (22-25),False,2000000.0,4500000.0,Portsmouth FC,Ghana,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,519522.187535289,2300000.0,Portsmouth FC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Experienced (26-29),False,1840313.816960948,2000000.0,Portsmouth FC,England,Cheap (0-2M),4
GB1,2009,s,Defender,Africa,Experienced (26-29),True,348119.4115073464,0.0,Portsmouth FC,South Africa,Free,4
GB1,2009,s,Defender,Other,Experienced (26-29),True,481055.280217569,0.0,Portsmouth FC,Israel,Free,4
GB1,2009,s,Midfielder,Western Europe,Veteran (30+),True,1145774.0657787442,0.0,Portsmouth FC,England,Free,4
GB1,2009,s,Defender,Western Europe,Veteran (30+),True,115675.1557929826,0.0,Portsmouth FC,Ireland,Free,4
GB1,2009,s,Goalkeeper,Western Europe,Veteran (30+),False,104969.36256366168,2555344.1914121592,Portsmouth FC,Finland,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,2119339.154692877,2119408.538566553,Portsmouth FC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Experienced (26-29),False,1840313.816960948,3027428.4165018,Portsmouth FC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,150000.0,1829944.2733600808,Portsmouth FC,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,2700000.0,2119408.538566553,Portsmouth FC,England,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,2257754.7201505965,2057301.240263005,Portsmouth FC,England,Medium (2-7M),4
GB1,2009,s,Forward,Eastern Europe,Young (≤21),False,1500000.0,7000000.0,Blackburn Rovers,Croatia,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,230211.52465294063,4000000.0,Blackburn Rovers,France,Medium (2-7M),4
GB1,2009,s,Defender,Other,Veteran (30+),False,358887.7557251494,1700000.0,Blackburn Rovers,Guadeloupe,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,8000000.0,580000.0,Blackburn Rovers,France,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Veteran (30+),True,788150.4285113629,0.0,Blackburn Rovers,Spain,Free,4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),True,89243.60179273135,0.0,Blackburn Rovers,Denmark,Free,4
GB1,2009,s,Midfielder,Africa,Prime (22-25),True,234421.49032091617,0.0,Blackburn Rovers,South Africa,Free,4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,2359726.574770989,1590493.4808927453,Blackburn Rovers,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,1170820.1656315075,1675830.1279357895,Blackburn Rovers,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,2374401.7492602,1434176.7798073385,Blackburn Rovers,Ireland,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,10000.0,1668314.5027282084,Blackburn Rovers,Ireland,Cheap (0-2M),4
GB1,2009,s,Forward,Other,Young (≤21),False,1000000.0,2665158.744033745,Blackburn Rovers,Canada,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,250000.0,1668314.5027282084,Blackburn Rovers,Ireland,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,1217565.2849094032,13600000.0,Sunderland AFC,England,Expensive (7M+),4
GB1,2009,s,Forward,Western Europe,Prime (22-25),False,893996.0201853535,11800000.0,Sunderland AFC,England,Expensive (7M+),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,4758506.302056004,7000000.0,Sunderland AFC,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Eastern Europe,Prime (22-25),False,642857.1312147945,5800000.0,Sunderland AFC,Albania,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,700000.0,4100000.0,Sunderland AFC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),True,250000.0,0.0,Sunderland AFC,France,Free,4
GB1,2009,s,Defender,South America,Experienced (26-29),True,100000.0,0.0,Sunderland AFC,Paraguay,Free,4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,1200000.0,6867850.477648712,Sunderland AFC,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Other,Young (≤21),False,150000.0,5413298.264970323,Sunderland AFC,Philippines,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,5445358.279494009,5957747.6230967175,Sunderland AFC,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Veteran (30+),False,3674216.128766957,10306074.461441835,Sunderland AFC,Netherlands,Expensive (7M+),4
GB1,2009,s,Midfielder,Western Europe,Experienced (26-29),False,289297.10283554177,4000000.0,Hull City,Ireland,Medium (2-7M),4
GB1,2009,s,Midfielder,Africa,Experienced (26-29),False,193229.65044928968,3500000.0,Hull City,Nigeria,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,400000.0,2500000.0,Hull City,Ireland,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,2238385.293388727,2150000.0,Hull City,France,Medium (2-7M),4
GB1,2009,s,Forward,Africa,Prime (22-25),False,127323.28181707962,2000000.0,Hull City,Algeria,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Veteran (30+),True,746398.4615157018,0.0,Hull City,Netherlands,Free,4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,9000000.0,1388036.029440059,Hull City,Scotland,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,7000000.0,1245212.2683166508,Hull City,Scotland,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Prime (22-25),False,964721.9416326764,7600000.0,Wolverhampton Wanderers,Ireland,Expensive (7M+),4
GB1,2009,s,Defender,Other,Prime (22-25),False,470966.4717341796,3000000.0,Wolverhampton Wanderers,Guadeloupe,Medium (2-7M),4
GB1,2009,s,Midfielder,Eastern Europe,Experienced (26-29),False,331609.5308640382,2800000.0,Wolverhampton Wanderers,Serbia,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,100000.0,2400000.0,Wolverhampton Wanderers,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Experienced (26-29),False,50000.0,2000000.0,Wolverhampton Wanderers,Austria,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Prime (22-25),False,283387.6095049297,1400000.0,Wolverhampton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Goalkeeper,Other,Veteran (30+),True,958903.0946468768,0.0,Wolverhampton Wanderers,United States,Free,4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,2500000.0,1412873.7400344757,Wolverhampton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,600000.0,1529727.4440390763,Wolverhampton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,400000.0,1260910.394579821,Wolverhampton Wanderers,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,805879.1157769421,5900000.0,Birmingham City,England,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Prime (22-25),False,1500000.0,4000000.0,Birmingham City,England,Medium (2-7M),4
GB1,2009,s,Midfielder,Western Europe,Veteran (30+),False,265105.12658279925,1200000.0,Birmingham City,Scotland,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,350000.0,100000.0,Birmingham City,Ireland,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),True,293349.3902872809,0.0,Birmingham City,France,Free,4
GB1,2009,s,Midfielder,Western Europe,Veteran (30+),True,1145774.0657787442,0.0,Birmingham City,England,Free,4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,450000.0,2197881.1576141734,Birmingham City,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,250000.0,1908416.892407701,Birmingham City,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,2257754.7201505965,2153051.637088402,Birmingham City,England,Medium (2-7M),4
GB1,2009,s,Forward,Western Europe,Prime (22-25),False,900000.0,4700000.0,Burnley FC,Scotland,Medium (2-7M),4
GB1,2009,s,Defender,Africa,Prime (22-25),False,1260299.1964955076,3250000.0,Burnley FC,Cameroon,Medium (2-7M),4
GB1,2009,s,Defender,Western Europe,Experienced (26-29),False,802886.472798391,590000.0,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,300000.0,400000.0,Burnley FC,Scotland,Cheap (0-2M),4
GB1,2009,s,Defender,Other,Prime (22-25),False,550487.1428449595,350000.0,Burnley FC,Canada,Cheap (0-2M),4
GB1,2009,s,Goalkeeper,Western Europe,Young (≤21),True,764629.2345010631,0.0,Burnley FC,England,Free,4
GB1,2009,s,Goalkeeper,Western Europe,Young (≤21),True,764629.2345010631,0.0,Burnley FC,England,Free,4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,1990332.4057996664,1122085.8734729325,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Forward,Western Europe,Young (≤21),False,1035870.530745091,1026618.9762949472,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,1990332.4057996664,1122085.8734729325,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Defender,Western Europe,Young (≤21),False,1990332.4057996664,1122085.8734729325,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,954702.4764050092,1267492.5928907697,Burnley FC,England,Cheap (0-2M),4
GB1,2009,s,Midfielder,Western Europe,Young (≤21),False,954702.4764050092,1267492.5928907697,Burnley FC,England,Cheap (0-2M),4
GB1,2009,w,Forward,South America,Experienced (26-29),True,225000.0,0.0,Liverpool FC,Argentina,Free,1
GB1,2009,w,Midfielder,Western Europe,Young (≤21),False,150000.0,6401180.970772147,Arsenal FC,England,Medium (2-7M),1
GB1,2009,w,Defender,Western Europe,Veteran (30+),False,2358146.969140721,7161037.160970836,Arsenal FC,England,Expensive (7M+),1
GB1,2009,w,Defender,Western Europe,Prime (22-25),False,4652132.16624817,5900000.0,Tottenham Hotspur,France,Medium (2-7M),1
GB1,2009,w,Forward,Africa,Veteran (30+),False,1383428.084007332,2600000.0,West Ham United,South Africa,Medium (2-7M),4
GB1,2009,w,Forward,South America,Experienced (26-29),True,5409693.12497155,0.0,West Ham United,Brazil,Free,4
GB1,2009,w,Forward,Western Europe,Prime (22-25),False,8906811.29014898,8000000.0,Manchester City,England,Expensive (7M+),1
GB1,2009,w,Midfielder,Western Europe,Veteran (30+),True,1972689.601953567,0.0,Manchester City,France,Free,1
GB1,2009,w,Goalkeeper,South America,Experienced (26-29),False,5185856.703704581,19412805.28721049,Manchester City,Colombia,Expensive (7M+),1
GB1,2009,w,Midfielder,Africa,Young (≤21),False,6500000.0,3000000.0,Wigan Athletic,Nigeria,Medium (2-7M),4
GB1,2009,w,Defender,Western Europe,Experienced (26-29),False,8241.725106919574,1100000.0,Wigan Athletic,Scotland,Cheap (0-2M),4
GB1,2009,w,Defender,Other,Experienced (26-29),True,391374.99447909096,0.0,Wigan Athletic,Cote d'Ivoire,Free,4
GB1,2009,w,Goalkeeper,Eastern Europe,Prime (22-25),False,1200000.0,3750000.0,Stoke City,Bosnia-Herzegovina,Medium (2-7M),4
GB1,2009,w,Forward,Western Europe,Young (≤21),False,200000.0,2615263.701222125,Stoke City,England,Medium (2-7M),4
GB1,2009,w,Defender,Western Europe,Veteran (30+),False,1620849.530962273,1200000.0,Bolton Wanderers,England,Cheap (0-2M),4
GB1,2009,w,Midfielder,Other,Prime (22-25),True,612986.3539635235,0.0,Bolton Wanderers,United States,Free,4
GB1,2009,w,Defender,Eastern Europe,Prime (22-25),True,100000.0,0.0,Portsmouth FC,Serbia,Free,4
GB1,2009,w,Defender,Western Europe,Veteran (30+),True,635398.4756044291,0.0,Portsmouth FC,Portugal,Free,4
GB1,2009,w,Midfielder,Africa,Young (≤21),True,357115.2277802449,0.0,Blackburn Rovers,Congo,Free,4
GB1,2009,w,Midfielder,Eastern Europe,Veteran (30+),True,702885.3454197573,0.0,Blackburn Rovers,Turkey,Free,4
GB1,2009,w,Defender,Western Europe,Young (≤21),False,4000000.0,1373260.524023906,Blackburn Rovers,Scotland,Cheap (0-2M),4
GB1,2009,w,Defender,Western Europe,Young (≤21),False,5000000.0,1815019.1191901767,Blackburn Rovers,England,Cheap (0-2M),4
GB1,2009,w,Defender,Western Europe,Experienced (26-29),False,2698995.886074129,2300000.0,Sunderland AFC,England,Medium (2-7M),4
GB1,2009,w,Goalkeeper,Western Europe,Young (≤21),True,125000.0,0.0,Wolverhampton Wanderers,Ireland,Free,4
GB1,2009,w,Midfielder,Western Europe,Prime (22-25),False,231726.3472808829,3500000.0,Birmingham City,England,Medium (2-7M),4
GB1,2009,w,Midfielder,Western Europe,Prime (22-25),False,2372578.7124436614,3300000.0,Birmingham City,Spain,Medium (2-7M),4
GB1,2009,w,Defender,Western Europe,Prime (22-25),False,300000.0,2100000.0,Burnley FC,Scotland,Medium (2-7M),4
GB1,2009,w,Defender,South America,Veteran (30+),False,812684.7421678478,1800000.0,Burnley FC,Guyana,Cheap (0-2M),4
GB1,2009,w,Defender,Western Europe,Young (≤21),False,1000000.0,350000.0,Burnley FC,Ireland,Cheap (0-2M),4
GB1,2009,w,Goalkeeper,Western Europe,Veteran (30+),True,1215403.166142371,0.0,Burnley FC,England,Free,4
GB1,2010,s,Midfielder,Western Europe,Prime (22-25),False,1135403.331511111,9700000.0,Aston Villa,Ireland,Expensive (7M+),4
GB1,2010,s,Midfielder,Western Europe,Young (≤21),False,1800000.0,3787489.890456493,Aston Villa,Scotland,Medium (2-7M),4
GB1,2010,s,Defender,Western Europe,Young (≤21),False,7120208.7412138,6393990.892946922,Aston Villa,Netherlands,Medium (2-7M),4
GB1,2010,s,Defender,Western Europe,Young (≤21),False,3000000.0,2394777.560258741,Aston Villa,Ireland,Medium (2-7M),4
GB1,2010,s,Forward,Western Europe,Experienced (26-29),False,1309657.0998090808,1500000.0,Blackpool FC,England,Cheap (0-2M),2
GB1,2010,s,Midfielder,Western Europe,Prime (22-25),False,150000.0,1500000.0,Blackpool FC,France,Cheap (0-2M),2
GB1,2010,s,Defender,Western Europe,Young (≤21),False,2000000.0,1400000.0,Blackpool FC,England,Cheap (0-2M),2
GB1,2010,s,Defender,Western Europe,Young (≤21),False,1500000.0,625000.0,Blackpool FC,Northern Ireland,Cheap (0-2M),2
